     1.309    -0.547     3.259     1.539     0.670     3.870     1.168     3.302     4.129     5.282     4.943     4.469     6.389     4.214     0.469     0.364     0.403     0.054
     0.125     0.090     1.316     2.093     2.101     2.525     4.859     2.252     1.154     4.688     3.466     4.848     5.133     4.978     0.372     0.364     0.371     0.054
     0.968     0.157     0.574    -1.380    -0.868    -2.449    -2.072    -2.253    -3.535    -3.774    -3.499    -3.481    -4.487    -3.003     0.016     0.364    -0.334     0.054
    -1.099    -1.630     0.099     0.190     2.059     0.952     0.623     1.431     1.656     1.780     1.727     2.243     2.733     2.608    -0.228     0.364     0.221     0.054
    -0.808    -0.753    -3.053    -2.114    -3.883    -3.517    -5.892    -5.483    -6.047    -5.441    -7.039    -6.757    -6.237    -8.947    -0.822     0.364    -0.573     0.054
     0.854     3.239     0.411     2.492     1.533     4.756     2.085     2.226     6.468     5.315     4.349     4.959     3.498     5.360     0.771     0.364     0.370     0.054
     0.648    -0.528    -0.341     2.405     0.822    -0.158     0.942    -1.118    -0.997     0.938    -1.708    -1.744    -0.559    -2.008     0.340     0.364    -0.105     0.054
     1.869     0.380     0.133     1.662     0.360     1.073    -0.858     0.034     0.518    -0.167    -0.230     0.808     1.056    -0.312     0.383     0.364    -0.009     0.054
    -0.973    -1.791    -0.669    -0.251    -1.478     0.215    -2.282    -2.183    -4.096    -1.645    -4.617    -2.512    -1.665    -3.896    -0.402     0.364    -0.229     0.054
    -1.428     0.485     1.531    -0.497     1.107    -0.566     1.728     2.859     3.540     2.773     2.862     5.929     3.945     3.202    -0.129     0.364     0.340     0.054
     1.260     1.028     0.587    -0.008     1.414     3.709     2.714     0.656     1.671     2.902     2.508     2.348     4.994     3.499     0.346     0.364     0.256     0.054
     0.543     0.942    -1.543     0.968    -1.018     3.051     2.473     0.659     0.027    -0.427     0.761     3.914     2.201     1.152     0.069     0.364     0.132     0.054
     0.353    -0.123    -1.737    -0.539     1.583     0.019     3.336    -0.026     1.158     1.417     1.805    -1.254     1.727     1.490    -0.029     0.364     0.110     0.054
    -1.254     0.515     0.704    -1.499    -3.597    -2.465    -2.575    -3.090    -2.718    -2.525    -2.146    -3.185    -3.341    -3.221    -0.435     0.364    -0.253     0.054
    -3.404    -1.080    -0.862    -0.230     1.604     0.647     0.776     0.567     0.891     1.666     2.217     2.755     3.919     1.534    -0.638     0.364     0.258     0.054
     0.212    -0.449    -1.197    -1.374    -0.819    -0.153     0.429     2.020    -0.408    -0.279    -0.129    -1.893     1.080     1.077    -0.276     0.364     0.037     0.054
     0.249     0.300     1.420    -0.465     1.520     1.575     2.974     2.253    -0.433     2.548     2.550     2.315     3.475     3.405     0.193     0.364     0.228     0.054
     0.214    -1.421     1.307     1.407    -0.616     0.691    -0.464    -0.249    -0.149     0.571    -0.961    -1.335    -0.324    -4.371     0.280     0.364    -0.116     0.054
    -0.451     1.198     2.020     2.401     1.675     0.946     1.859     3.156     1.680     4.196     4.844     2.424     3.119     2.755     0.501     0.364     0.259     0.054
    -1.160     0.162     0.532     0.503     1.880     2.483     1.770     0.813     2.610     3.952     5.547     5.029     5.766     7.486    -0.251     0.364     0.470     0.054
    -0.156    -0.467     0.536    -0.638     1.396     2.743     1.646     1.279     2.532     2.719     1.447     3.532     3.244     2.657     0.015     0.364     0.249     0.054
     2.710    -1.640    -1.463    -2.859    -3.709    -5.859    -4.430    -4.414    -6.072    -7.371    -6.491    -6.957    -8.887    -7.341    -0.415     0.364    -0.646     0.054
    -0.393     0.253     0.229     0.116     0.000    -1.525     2.937     0.250     1.667     2.616     2.012     0.930     2.571     1.817    -0.088     0.364     0.176     0.054
     1.219     0.071     0.467    -1.251    -1.469    -2.014    -1.253    -3.008    -1.628    -3.798    -4.576    -1.111    -3.507    -4.617     0.052     0.364    -0.312     0.054
    -0.300    -0.509    -2.502     1.566    -0.045    -0.184    -1.502    -1.064     1.472     0.081    -1.178    -1.392    -0.982     1.231    -0.258     0.364    -0.009     0.054
    -0.749    -0.430     0.141     1.044     2.386     1.258     0.558     1.385     0.951     1.741     1.186     0.582     1.666     2.639     0.079     0.364     0.145     0.054
     0.992     1.591     0.175     1.336     2.049     1.696     0.629     1.044     1.219     1.265     2.119    -0.665     1.507     3.192     0.481     0.364     0.101     0.054
     2.401     2.669     3.710     3.606     3.134     4.806     3.631     4.006     7.318     7.777     6.000     9.076    10.414    10.033     1.032     0.364     0.673     0.054
    -1.451    -0.239     0.752     1.858     1.674     1.025     2.617     0.585     3.942     2.698     1.858     6.119     3.569     3.866    -0.018     0.364     0.328     0.054
    -1.409     1.334     0.241    -2.399    -2.295    -1.059    -2.097    -4.044    -3.857    -2.105    -3.477    -5.837    -5.072    -2.809    -0.271     0.364    -0.341     0.054
     1.435     0.979     1.011    -0.269     3.414     0.648     1.675     3.388     2.143     2.253     5.137     3.538     6.369     3.824     0.317     0.364     0.337     0.054
    -0.904     0.186    -1.723    -1.553    -2.057    -2.028    -2.298     0.871    -2.219    -1.290    -2.092    -0.551    -1.852    -0.634    -0.588     0.364    -0.083     0.054
    -1.493    -0.600    -0.616     0.008    -2.253     0.846    -0.859    -3.307    -2.066    -3.705    -1.670    -3.188    -3.497     0.132    -0.399     0.364    -0.180     0.054
     0.190     0.547    -1.886    -2.114    -0.930    -2.620     0.558    -2.827    -4.406    -3.796    -5.746    -4.057    -7.080    -5.951    -0.033     0.364    -0.449     0.054
    -0.974     2.889    -0.910    -0.121     3.286    -0.608    -0.060     0.288    -0.004    -0.964    -2.915    -2.088    -2.241    -3.001     0.484     0.364    -0.185     0.054
    -0.458     0.218    -0.113    -1.150     2.886     1.108     1.836     1.312     2.056     2.219     2.500     1.151     1.071     1.469     0.118     0.364     0.156     0.054
    -2.365     0.246    -0.177     0.030     1.343     0.559     1.813     1.535     2.314     1.898     2.288     1.998     2.662     4.005    -0.281     0.364     0.262     0.054
     0.569     2.182    -0.750     0.227    -0.890     0.228     0.925     0.965     0.714     0.133     0.232     1.043     1.603     1.512     0.109     0.364     0.073     0.054
     3.404     2.049     2.340     0.322     1.012    -1.559    -0.510     1.151    -1.458    -0.465     1.362    -2.154    -3.557    -3.003     1.040     0.364    -0.226     0.054
    -0.196     0.975     1.546     2.298     0.354     0.874    -0.283    -1.175     0.868    -1.612     2.846     2.430     3.899     1.585     0.148     0.364     0.127     0.054
     0.404     1.606    -0.325     0.627    -0.860    -1.393    -1.815     2.318    -1.994    -2.514    -3.506    -2.255    -3.754    -3.058     0.342     0.364    -0.258     0.054
     2.441     0.329     1.831     1.932     2.199     3.663     4.933     4.622     4.250     4.245     4.089     5.547     6.735     7.431     0.702     0.364     0.465     0.054
     0.368    -0.351    -1.703     1.526     0.901     0.605     1.220     0.790     1.913     1.252     3.542     0.974     1.780     4.075    -0.102     0.364     0.208     0.054
     1.483     2.031     0.102     1.186     1.846     3.175     4.334     1.878     6.130     5.341     2.908     7.307     6.050     6.258     0.472     0.364     0.464     0.054
    -0.087    -2.375    -1.178    -0.055    -2.573    -1.520     0.220    -0.659    -0.673    -1.032    -1.505    -0.035     0.384    -1.644    -0.551     0.364    -0.026     0.054
     2.277     0.410     0.683    -1.267     0.898     1.510     1.200     1.485     0.570    -0.496     0.672     1.230     1.337     1.253     0.349     0.364     0.056     0.054
    -1.693     1.598     0.050     1.817    -0.746     0.876    -1.153    -0.857     0.086     0.596    -0.156    -1.003    -0.585    -0.687     0.086     0.364    -0.040     0.054
     1.127    -0.290     1.697     1.044    -1.660    -0.554    -0.015    -4.002    -2.650    -0.579    -1.384    -0.645    -0.875    -0.969     0.116     0.364    -0.135     0.054
     0.283     0.972     1.295    -1.761    -0.503     1.789    -0.101     0.513     2.810     0.498     0.690     0.833     3.690     2.296    -0.026     0.364     0.153     0.054
     0.839     1.594     1.898    -0.404     1.587     1.603     1.343     1.802     1.847     4.460     2.260     3.888     5.527     3.934     0.290     0.364     0.306     0.054
    -0.325    -0.682    -0.066    -0.616    -2.719    -1.326    -0.870    -2.662    -4.481    -2.814    -3.497    -1.068    -5.575    -5.346    -0.166     0.364    -0.329     0.054
     0.084    -0.178    -1.065    -0.890     2.115    -0.185    -2.973    -2.223    -0.802    -1.415    -0.618    -1.402    -0.215    -4.317    -0.063     0.364    -0.146     0.054
    -0.862     0.942     1.420     2.358     1.719     1.794     1.221     0.784     3.106     3.994     1.587     3.761     3.349     4.264     0.275     0.364     0.276     0.054
     1.294     0.491     0.069     1.994     0.874     1.966     1.300     1.327     1.291     2.484     3.257     2.771     2.238     3.816     0.317     0.364     0.215     0.054
     0.836     0.888     0.373    -0.103     0.045     0.608     0.642     2.101     1.633     1.367     3.696     3.269     2.683     1.436     0.117     0.364     0.195     0.054
     1.006    -1.329    -0.034    -1.656    -3.053     1.514     1.784    -0.170    -0.522    -1.345     1.129    -1.784     0.069     0.640    -0.232     0.364     0.001     0.054
    -1.456    -1.159    -1.276    -1.233    -2.476    -2.088    -1.679    -0.775    -3.137    -3.250    -2.711    -2.171    -3.128    -4.291    -0.576     0.364    -0.228     0.054
     1.835     0.043    -0.226    -0.495    -1.487    -0.551     0.551    -2.044    -1.733    -2.111    -1.659    -3.796    -0.675    -2.818     0.151     0.364    -0.202     0.054
     0.933     2.733     1.145     3.413     3.234     3.718     1.462     2.203     1.386     1.747     3.392     2.172     3.201     3.225     0.951     0.364     0.180     0.054
